id,type,lat,lon,data
1478869289,Historic Ruins,57.2946993,-6.4370762,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
450104395,Historic Ruins,57.5965073,-6.3472916,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
451508831,Historic Ruins,57.5506353,-6.6118449,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1480616681,Historic Ruins,57.2410086,-6.3826162,"{""historic"": ""ruins"", ""ruins"": ""wall"", ""wall"": ""dry_stone""}"
1198776181,Historic Ruins,56.9261356,-3.430142,"{""barrier"": ""wall"", ""historic"": ""ruins"", ""material"": ""stone"", ""ruins"": ""yes""}"
449081067,Historic Ruins,57.2094199,-6.0165414,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1421024678,Historic Ruins,58.0504567,-6.9072301,"{""historic"": ""ruins"", ""ruins"": ""wall"", ""wall"": ""dry_stone""}"
1198776116,Historic Ruins,56.9376504,-3.4193605,"{""barrier"": ""wall"", ""historic"": ""ruins"", ""material"": ""stone"", ""ruins"": ""yes""}"
454215565,Historic Ruins,57.1534885,-5.812442,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1458029015,Historic Ruins,57.4807721,-6.3410937,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
450204174,Historic Ruins,57.5435683,-6.3240308,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1489202362,Historic Ruins,57.4408442,-6.5462996,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1293970335,Historic Ruins,57.7116236,-7.2933791,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
456341173,Historic Ruins,55.8415474,-6.4418592,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
352970556,Historic Ruins,55.9229751,-4.3026286,"{""alt_name"": ""Roman Antonine Wall"", ""embankment"": ""yes"", ""historic"": ""ruins"", ""name"": ""Antonine Wall""}"
1364301750,Historic Ruins,55.5869142,-6.2689386,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1355970289,Historic Ruins,55.8327629,-6.419196,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1492130229,Historic Ruins,57.4933302,-6.7089576,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
452204080,Historic Ruins,57.0824355,-5.9377372,"{""historic"": ""ruins"", ""ruins"": ""wall"", ""wall"": ""dry_stone""}"
450213981,Historic Ruins,57.5371505,-6.3650977,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
455459820,Historic Ruins,55.5880151,-6.2785912,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1294765541,Historic Ruins,57.6602552,-7.2515271,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1456510218,Historic Ruins,57.4995067,-6.3321697,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
451062964,Historic Ruins,57.3902113,-6.4265382,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1493138498,Historic Ruins,57.4360887,-6.695203,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
980077146,Historic Ruins,57.5762585,-7.4503226,"{""historic"": ""ruins"", ""ruins"": ""wall"", ""wall"": ""dry_stone""}"
1360101164,Historic Ruins,55.8279879,-6.4005665,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1355131852,Historic Ruins,55.7784785,-6.1432168,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1467097106,Historic Ruins,57.2393033,-5.8561064,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
455725313,Historic Ruins,55.6641925,-6.2024973,"{""historic"": ""ruins"", ""ruins"": ""wall"", ""wall"": ""dry_stone""}"
781890109,Historic Ruins,52.7665923,1.2082477,"{""barrier"": ""wall"", ""description"": ""The butts of an old rifle range ?WW2"", ""historic"": ""ruins""}"
1456883177,Historic Ruins,57.4820133,-6.2971298,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1453049542,Historic Ruins,57.1398314,-5.8274669,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1456497494,Historic Ruins,57.5024344,-6.3137685,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
496493738,Historic Ruins,52.4687529,-3.600935,"{""barrier"": ""wall"", ""historic"": ""ruins""}"
1472310246,Historic Ruins,57.2213429,-5.9370197,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
450106588,Historic Ruins,57.6055729,-6.3430216,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1358049643,Historic Ruins,55.6986417,-6.4910393,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1452917660,Historic Ruins,57.1264643,-5.8630718,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1478869287,Historic Ruins,57.2965487,-6.4396812,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1458965627,Historic Ruins,57.4737093,-6.2888259,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1480359175,Historic Ruins,57.2382449,-6.3673576,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1303709104,Historic Ruins,57.6055439,-7.4992272,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1500662149,Historic Ruins,57.5660151,-6.5780453,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1456510328,Historic Ruins,57.496378,-6.3085412,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1458769502,Historic Ruins,57.4647138,-6.2804949,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1276037164,Historic Ruins,51.2213667,-0.8037704,"{""historic"": ""ruins"", ""material"": ""brick"", ""ruins"": ""wall""}"
1356369281,Historic Ruins,55.8009375,-6.4690368,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1308307137,Historic Ruins,57.5936997,-7.1750961,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
450076482,Historic Ruins,57.4701572,-6.2842186,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1457735679,Historic Ruins,57.5028661,-6.3157884,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1499941142,Historic Ruins,57.4812864,-6.6231194,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1356369244,Historic Ruins,55.7883682,-6.4699569,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
352970566,Historic Ruins,55.9285389,-4.4632207,"{""alt_name"": ""Roman Antonine Wall"", ""embankment"": ""yes"", ""historic"": ""ruins"", ""name"": ""Antonine Wall""}"
1450737352,Historic Ruins,57.0876146,-5.9015705,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1484672408,Historic Ruins,57.36763,-6.4379356,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1456307071,Historic Ruins,57.524801,-6.3691253,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1286636538,Historic Ruins,57.772068,-7.2264579,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
1304047828,Historic Ruins,57.6365947,-7.479751,"{""historic"": ""ruins"", ""ruins"": ""wall""}"
508410713,Water Pier,54.5500424,-3.5923463,"{""man_made"": ""pier""}"
265239286,Water Pier,52.813888,-2.0044048,"{""man_made"": ""pier""}"
1490815585,Water Pier,52.3013109,-2.1010371,"{""floating"": ""yes"", ""man_made"": ""pier""}"
1424652795,Water Pier,56.0858985,-3.6996621,"{""man_made"": ""pier""}"
445335036,Water Pier,56.0871948,-4.5634904,"{""man_made"": ""pier""}"
1229051181,Water Pier,54.4101691,-2.980861,"{""floating"": ""yes"", ""man_made"": ""pier""}"
201823039,Water Pier,60.3010314,-1.4900484,"{""man_made"": ""pier""}"
493389631,Water Pier,60.2220449,-1.5861946,"{""man_made"": ""pier""}"
249640323,Water Pier,52.9450158,-1.1708423,"{""highway"": ""footway"", ""man_made"": ""pier""}"
344564716,Water Pier,52.8082263,0.2113634,"{""man_made"": ""pier""}"
302997845,Water Pier,53.4003226,-2.9903891,"{""man_made"": ""pier"", ""mooring"": ""yes""}"
1086990110,Water Pier,56.3947045,-4.1548769,"{""man_made"": ""pier""}"
617400480,Water Pier,50.8271978,-0.5757847,"{""man_made"": ""pier"", ""name"": ""Ship and Anchor / Ford Marina""}"
93620584,Water Pier,50.6849306,-1.9810251,"{""man_made"": ""pier""}"
279139108,Water Pier,56.0175628,-3.7558956,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""commercial""}"
677765032,Water Pier,51.4433217,-2.6141493,"{""man_made"": ""pier""}"
435136375,Water Pier,56.1523015,-4.6438252,"{""access"": ""no"", ""highway"": ""path"", ""man_made"": ""pier""}"
1303855717,Water Pier,52.3489182,-0.064508,"{""man_made"": ""pier""}"
149880409,Water Pier,51.3233433,-0.4925092,"{""man_made"": ""pier"", ""source"": ""OS_OpenData_VectorMapDistrict""}"
183360561,Water Pier,60.3317886,-1.174073,"{""man_made"": ""pier""}"
142696769,Water Pier,53.1452846,-4.2757636,"{""man_made"": ""pier""}"
775979015,Water Pier,50.7927587,-0.89278,"{""access"": ""private"", ""floating"": ""no"", ""man_made"": ""pier"", ""surface"": ""wood""}"
825443517,Water Pier,56.68402,-5.7080032,"{""man_made"": ""pier""}"
1003587445,Water Pier,53.8776951,-2.9635386,"{""man_made"": ""pier""}"
103852977,Water Pier,51.5065452,0.5682957,"{""man_made"": ""pier""}"
145070953,Water Pier,50.8871231,-1.2994177,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""private""}"
973477150,Water Pier,51.4981009,-1.1067933,"{""man_made"": ""pier"", ""surface"": ""metal""}"
1131033383,Water Pier,51.067252,-1.4293518,"{""access"": ""private"", ""man_made"": ""pier""}"
180783347,Water Pier,50.7304077,-1.7723035,"{""man_made"": ""pier""}"
744876700,Water Pier,54.5899833,-2.8442193,"{""man_made"": ""pier""}"
612966168,Water Pier,56.0062295,-4.5851201,"{""man_made"": ""pier""}"
472354927,Water Pier,51.4839415,-0.0205478,"{""man_made"": ""pier""}"
182433131,Water Pier,60.3712219,-1.132013,"{""floating"": ""yes"", ""man_made"": ""pier""}"
566030029,Water Pier,52.033228,0.7297593,"{""man_made"": ""pier""}"
427750611,Water Pier,50.7567124,-1.2581696,"{""man_made"": ""pier""}"
92117230,Water Pier,51.4031429,0.5354054,"{""man_made"": ""pier"", ""source"": ""Bing""}"
419273390,Water Pier,50.9696488,-2.0986016,"{""man_made"": ""pier"", ""source"": ""bing""}"
548577094,Water Pier,52.4609672,-0.4721179,"{""floating"": ""yes"", ""man_made"": ""pier""}"
710857928,Water Pier,53.7512725,-1.4266917,"{""man_made"": ""pier""}"
34144412,Water Pier,51.1635848,-4.6542854,"{""description"": ""Jetty"", ""highway"": ""service"", ""man_made"": ""pier""}"
118518494,Water Pier,57.24208,-5.9046884,"{""man_made"": ""pier"", ""source"": ""survey"", ""wikidata"": ""Q56620396""}"
1510979370,Water Pier,51.3925499,-0.4337986,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""no""}"
962185592,Water Pier,50.9286346,-1.6185099,"{""man_made"": ""pier""}"
123757595,Water Pier,55.8958013,-4.4075424,"{""access"": ""private"", ""man_made"": ""pier"", ""source"": ""visit""}"
183819610,Water Pier,54.484342,-0.6122781,"{""access"": ""private"", ""man_made"": ""pier""}"
493079421,Water Pier,60.3984912,-1.1702356,"{""man_made"": ""pier""}"
686429839,Water Pier,52.8605818,-1.5569459,"{""man_made"": ""pier"", ""name"": ""Jay""}"
862131055,Water Pier,51.6839729,0.2631424,"{""floating"": ""yes"", ""man_made"": ""pier""}"
488525060,Water Pier,55.8162237,-5.0644079,"{""man_made"": ""pier""}"
561825409,Water Pier,55.6082065,-4.6843266,"{""man_made"": ""pier""}"
302704657,Water Pier,58.252323,-5.2237979,"{""man_made"": ""pier""}"
992801287,Water Pier,53.8670108,-2.9791185,"{""man_made"": ""pier""}"
399148944,Water Pier,56.3063575,-4.7200557,"{""man_made"": ""pier""}"
240056377,Water Pier,51.4592011,-0.5472012,"{""floating"": ""yes"", ""man_made"": ""pier"", ""source"": ""survey""}"
715153132,Water Pier,51.7338837,0.7272225,"{""man_made"": ""pier""}"
612967781,Water Pier,56.0021836,-4.5812505,"{""man_made"": ""pier""}"
1410389715,Water Pier,57.4558824,-6.746745,"{""man_made"": ""pier""}"
967645612,Water Pier,50.6920526,-2.0198768,"{""man_made"": ""pier""}"
339334101,Water Pier,52.6919265,1.4716663,"{""fee"": ""no"", ""man_made"": ""pier"", ""mooring"": ""yes""}"
458909688,Water Pier,55.9836168,-4.4326607,"{""man_made"": ""pier""}"
961292032,Water Pier,52.0518941,-0.720563,"{""floating"": ""yes"", ""man_made"": ""pier""}"
419913692,Water Pier,50.7159791,-1.9914627,"{""highway"": ""footway"", ""man_made"": ""pier""}"
183818064,Water Pier,53.5784237,-0.0678525,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""private"", ""name"": ""B""}"
203800408,Water Pier,56.3032658,-5.2366387,"{""man_made"": ""pier""}"
377218011,Water Pier,50.9122556,-1.3773245,"{""man_made"": ""pier""}"
286808365,Water Pier,53.0775237,-3.5374027,"{""man_made"": ""pier""}"
134845505,Water Pier,56.2426769,-4.6855429,"{""floating"": ""no"", ""man_made"": ""pier""}"
60433454,Water Pier,56.2270825,-3.2486267,"{""man_made"": ""pier"", ""source"": ""OS_OpenData_StreetView""}"
1183045765,Water Pier,53.7487935,-1.3875518,"{""man_made"": ""pier""}"
145070925,Water Pier,50.888801,-1.2932076,"{""man_made"": ""pier""}"
450079368,Water Pier,57.4869463,-6.3235921,"{""floating"": ""no"", ""man_made"": ""pier"", ""surface"": ""concrete""}"
184958732,Water Pier,51.4670689,0.3100414,"{""man_made"": ""pier""}"
23323003,Water Pier,52.043495,1.1621456,"{""created_by"": ""Potlatch 0.7b"", ""man_made"": ""pier""}"
870570023,Water Pier,58.1804957,-6.4636896,"{""access"": ""no"", ""foot"": ""yes"", ""man_made"": ""pier""}"
473745861,Water Pier,53.2091777,-0.3375438,"{""man_made"": ""pier"", ""mooring"": ""yes"", ""source"": ""Bing""}"
41178581,Water Pier,50.3593261,-4.1216975,"{""loc_ref"": ""E & F"", ""man_made"": ""pier""}"
295725864,Water Pier,54.0355658,-1.2378327,"{""man_made"": ""pier""}"
1180343104,Water Pier,51.5785126,-0.0536141,"{""man_made"": ""pier""}"
1426390483,Water Pier,51.3915861,-0.4310279,"{""floating"": ""yes"", ""man_made"": ""pier""}"
979573062,Water Pier,56.6198899,-6.0658177,"{""floating"": ""yes"", ""man_made"": ""pier""}"
66874159,Water Pier,50.9095554,-1.3800682,"{""man_made"": ""pier"", ""source"": ""Yahoo""}"
993474840,Water Pier,57.5846898,-7.2360145,"{""man_made"": ""pier""}"
183689663,Water Pier,51.8049751,1.031192,"{""man_made"": ""pier""}"
902455631,Water Pier,55.8550264,-3.4776292,"{""floating"": ""yes"", ""highway"": ""footway"", ""man_made"": ""pier""}"
719031851,Water Pier,52.3016069,-0.6265598,"{""access"": ""private"", ""man_made"": ""pier""}"
953412736,Water Pier,60.6586994,-1.0473525,"{""man_made"": ""pier""}"
223322876,Water Pier,51.4720352,0.3003475,"{""man_made"": ""pier""}"
287715931,Water Pier,52.2908776,-0.3113948,"{""man_made"": ""pier""}"
1256561597,Water Pier,52.3520562,0.0284904,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""yes""}"
1366375165,Water Pier,52.7477843,0.9944974,"{""man_made"": ""pier""}"
848066486,Water Pier,55.7526716,-4.9288806,"{""floating"": ""no"", ""man_made"": ""pier"", ""surface"": ""concrete""}"
423067084,Water Pier,57.0825638,-5.7694446,"{""man_made"": ""pier""}"
483480731,Water Pier,56.1970882,-4.7615802,"{""man_made"": ""pier""}"
59048538,Water Pier,50.7384408,-1.2875535,"{""floating"": ""yes"", ""man_made"": ""pier""}"
954908946,Water Pier,50.896334,-1.4337535,"{""man_made"": ""pier""}"
508729136,Water Pier,50.3655319,-4.1718523,"{""man_made"": ""pier""}"
1171497488,Water Pier,50.8417346,-0.9306297,"{""man_made"": ""pier""}"
412761974,Water Pier,51.6431155,0.7529432,"{""man_made"": ""pier"", ""source"": ""Bing""}"
1354653528,Water Pier,51.8213763,-0.2842511,"{""man_made"": ""pier""}"
182595956,Water Pier,51.6429039,0.6643151,"{""man_made"": ""pier""}"
493485882,Water Pier,60.5058702,-1.4347264,"{""highway"": ""service"", ""man_made"": ""pier""}"
343258334,Water Pier,50.3545836,-3.57577,"{""man_made"": ""pier"", ""name"": ""DB Pontoon"", ""operator"": ""Dart Harbour and Navigation Authority""}"
97156163,Water Pier,50.404846,-3.512698,"{""man_made"": ""pier"", ""source"": ""Bing""}"
596661902,Water Pier,51.7584116,-0.7398176,"{""floating"": ""yes"", ""man_made"": ""pier""}"
1255114317,Water Pier,51.4387193,0.7854566,"{""access"": ""private"", ""man_made"": ""pier"", ""mooring"": ""private""}"
306880835,Water Pier,56.2216111,-2.6990285,"{""man_made"": ""pier""}"
1138271456,Water Pier,58.2252344,-6.9494068,"{""floating"": ""no"", ""man_made"": ""pier"", ""surface"": ""concrete""}"
181615133,Water Pier,50.458251,-3.5268899,"{""access"": ""customers"", ""floating"": ""yes"", ""man_made"": ""pier""}"
28733335,Water Pier,51.9615716,1.2767954,"{""created_by"": ""Potlatch 0.10f"", ""man_made"": ""pier""}"
705825263,Water Pier,52.3530111,-1.9734578,"{""floating"": ""yes"", ""highway"": ""footway"", ""man_made"": ""pier""}"
239727553,Water Pier,50.8435948,-1.1120511,"{""floating"": ""yes"", ""man_made"": ""pier"", ""operator"": ""Trafalgar Wharf Drystack"", ""source"": ""Bing; survey""}"
800737007,Water Pier,52.3414285,-2.9379422,"{""man_made"": ""pier"", ""source"": ""Bing""}"
157876911,Water Pier,51.7043505,-4.9499112,"{""floating"": ""yes"", ""man_made"": ""pier"", ""note"": ""April to Sept""}"
1460469724,Water Pier,52.4769844,-3.6183682,"{""man_made"": ""pier""}"
297818736,Water Pier,53.2221019,-3.5404448,"{""man_made"": ""pier""}"
488543832,Water Pier,51.4879579,-0.2463087,"{""man_made"": ""pier""}"
183820372,Water Pier,54.8380839,-1.3271494,"{""man_made"": ""pier""}"
328966538,Water Pier,51.4748865,-3.182379,"{""man_made"": ""pier""}"
166959134,Water Pier,51.4237792,0.6442441,"{""man_made"": ""pier"", ""name"": ""Bee Ness Jetty"", ""source"": ""OS 1:25k""}"
542434622,Water Pier,51.6411362,-0.014201,"{""man_made"": ""pier""}"
1193414578,Water Pier,56.0805162,-4.63882,"{""man_made"": ""pier""}"
1423916883,Water Pier,50.7420066,-1.2285248,"{""access"": ""private"", ""man_made"": ""pier""}"
715427655,Water Pier,52.7044906,-1.0829638,"{""man_made"": ""pier""}"
868367895,Water Pier,58.1029712,-6.4845539,"{""floating"": ""no"", ""man_made"": ""pier""}"
1200609354,Water Pier,51.5012696,0.1273754,"{""man_made"": ""pier""}"
993225961,Water Pier,53.955655,-1.8129131,"{""man_made"": ""pier"", ""source"": ""Bing""}"
1377437704,Water Pier,50.1865697,-4.9978075,"{""man_made"": ""pier""}"
493389424,Water Pier,60.2197913,-1.5969751,"{""man_made"": ""pier""}"
1312460770,Water Pier,52.9065106,-2.8851652,"{""man_made"": ""pier""}"
237766347,Water Pier,56.0134572,-4.7999327,"{""man_made"": ""pier""}"
218221583,Water Pier,55.9504229,-4.3083994,"{""man_made"": ""pier"", ""note"": ""water intake""}"
5110699,Water Pier,51.4642919,0.2525748,"{""access"": ""private"", ""man_made"": ""pier"", ""note"": ""One of two disused piers for Littlebrook Power Station""}"
1339539429,Water Pier,54.383816,-1.647635,"{""man_made"": ""pier""}"
992801312,Water Pier,53.8604137,-2.9790746,"{""man_made"": ""pier""}"
92192195,Water Pier,52.5637211,-0.306802,"{""man_made"": ""pier""}"
59459670,Water Pier,51.2371076,-2.9989063,"{""man_made"": ""pier""}"
170939593,Water Pier,50.3912923,-3.5781908,"{""man_made"": ""pier"", ""source"": ""Bing""}"
1421142850,Water Pier,54.572471,-2.8678333,"{""floating"": ""yes"", ""man_made"": ""pier""}"
1183045759,Water Pier,53.7490376,-1.3897871,"{""man_made"": ""pier""}"
117882852,Water Pier,54.0733436,-3.1740911,"{""floating"": ""no"", ""foot"": ""yes"", ""highway"": ""footway"", ""man_made"": ""pier""}"
57775609,Water Pier,56.0303208,-3.299547,"{""man_made"": ""pier""}"
959174435,Water Pier,51.5324982,-1.1350329,"{""man_made"": ""pier""}"
445860862,Water Pier,56.417055,-5.6532267,"{""man_made"": ""pier""}"
960042352,Water Pier,60.49504,-1.0501632,"{""man_made"": ""pier""}"
726579517,Water Pier,56.1493692,-3.3493879,"{""man_made"": ""pier"", ""surface"": ""concrete""}"
52104362,Water Pier,57.0660883,-5.8965294,"{""highway"": ""footway"", ""man_made"": ""pier"", ""source"": ""survey""}"
125937948,Water Pier,50.1544616,-5.0660726,"{""floating"": ""yes"", ""man_made"": ""pier""}"
818081851,Water Pier,56.7618148,-5.8725699,"{""man_made"": ""pier""}"
1506973834,Water Pier,57.5282319,-2.0401428,"{""man_made"": ""pier""}"
886737101,Water Pier,53.8740949,-1.8237605,"{""man_made"": ""pier""}"
208100257,Water Pier,57.0673864,-7.2937132,"{""man_made"": ""pier""}"
286816662,Water Pier,52.9008873,-3.5965913,"{""man_made"": ""pier""}"
202980803,Water Pier,52.0121008,-0.7068526,"{""floating"": ""yes"", ""man_made"": ""pier""}"
502319086,Water Pier,57.5613169,-3.3494278,"{""man_made"": ""pier""}"
692308665,Water Pier,51.620689,-3.8452603,"{""highway"": ""footway"", ""man_made"": ""pier""}"
693368547,Water Pier,60.1337282,-1.2845043,"{""highway"": ""footway"", ""man_made"": ""pier"", ""width"": ""2.5""}"
859467335,Water Pier,57.096072,-2.0754329,"{""man_made"": ""pier"", ""surface"": ""concrete""}"
23298663,Water Pier,50.8622434,-1.312498,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""yes"", ""name"": ""G"", ""source:name"": ""survey""}"
78010272,Water Pier,53.6314484,-0.168744,"{""man_made"": ""pier"", ""source"": ""OS OpenData StreetView""}"
479803690,Water Pier,50.681788,-3.4658715,"{""highway"": ""footway"", ""man_made"": ""pier""}"
430874965,Water Pier,50.4046935,-4.2024574,"{""man_made"": ""pier""}"
339334100,Water Pier,52.6946624,1.467195,"{""man_made"": ""pier"", ""mooring"": ""yes""}"
481891738,Water Pier,56.0569183,-3.2306252,"{""man_made"": ""pier""}"
1357658402,Water Pier,57.0248974,-4.8276638,"{""man_made"": ""pier""}"
183690605,Water Pier,51.9967708,1.2687864,"{""man_made"": ""pier""}"
802505431,Water Pier,56.6916568,-4.3866619,"{""man_made"": ""pier""}"
1304121567,Water Pier,51.5029353,-0.6840415,"{""man_made"": ""pier""}"
1039493411,Water Pier,60.3746467,-1.458237,"{""man_made"": ""pier""}"
294066552,Water Pier,57.4345972,-4.2985048,"{""man_made"": ""pier""}"
278383813,Water Pier,54.5979331,-3.1557056,"{""man_made"": ""pier""}"
444047313,Water Pier,50.8804562,-1.2994369,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""commercial""}"
170939589,Water Pier,50.3930188,-3.576162,"{""man_made"": ""pier"", ""source"": ""Bing""}"
1081800716,Water Pier,55.6416388,-4.8197432,"{""floating"": ""yes"", ""man_made"": ""pier""}"
974113629,Water Pier,55.9108181,-3.8293336,"{""man_made"": ""pier""}"
355160321,Water Pier,55.5443678,-4.6737031,"{""man_made"": ""pier""}"
1379089020,Water Pier,50.3412776,-4.6330712,"{""man_made"": ""pier""}"
1319180597,Water Pier,51.5645354,-0.7583344,"{""man_made"": ""pier""}"
1339053738,Water Pier,56.0126346,-4.5886462,"{""bicycle"": ""yes"", ""foot"": ""yes"", ""horse"": ""no"", ""lit"": ""no"", ""man_made"": ""pier"", ""mooring"": ""private"", ""motor_vehicle"": ""no"", ""surface"": ""paved"", ""width"": ""5""}"
505885041,Water Pier,50.9002034,-2.6332406,"{""man_made"": ""pier""}"
1348274476,Water Pier,51.1423353,0.9849668,"{""man_made"": ""pier""}"
147487599,Water Pier,51.3257041,1.4141265,"{""man_made"": ""pier""}"
482795705,Water Pier,55.1483631,-4.9058041,"{""man_made"": ""pier""}"
96109901,Water Pier,54.60289,-1.1537922,"{""description"": ""Potash Terminal"", ""man_made"": ""pier"", ""source"": ""Bing""}"
209261958,Water Pier,58.1474447,-5.2494347,"{""man_made"": ""pier""}"
1081674952,Water Pier,50.1882562,-5.2096452,"{""floating"": ""yes"", ""man_made"": ""pier""}"
1213842732,Water Pier,52.6175275,1.238501,"{""man_made"": ""pier"", ""surface"": ""wood""}"
1508785363,Water Pier,51.3901133,-0.432205,"{""floating"": ""yes"", ""man_made"": ""pier""}"
1489978787,Water Pier,51.7236358,-1.4469699,"{""man_made"": ""pier""}"
295166991,Water Pier,50.4575364,-3.5261711,"{""floating"": ""yes"", ""man_made"": ""pier""}"
472087825,Water Pier,55.209308,-2.557356,"{""man_made"": ""pier"", ""name"": ""Mirage Jetty""}"
1390752718,Water Pier,59.0525698,-3.225662,"{""man_made"": ""pier""}"
161788200,Water Pier,51.6263032,0.8074764,"{""highway"": ""footway"", ""man_made"": ""pier"", ""seamark:shoreline_construction:category"": ""pier"", ""seamark:type"": ""shoreline_construction""}"
1228856485,Water Pier,54.4095343,-2.9742379,"{""floating"": ""yes"", ""man_made"": ""pier""}"
523749863,Water Pier,50.7063197,-1.5035418,"{""man_made"": ""pier""}"
840314408,Water Pier,56.6106067,-3.6017199,"{""man_made"": ""pier""}"
1176640825,Water Pier,50.8063513,-0.8639702,"{""man_made"": ""pier""}"
103852997,Water Pier,51.5097999,0.553887,"{""man_made"": ""pier""}"
294066556,Water Pier,57.4762013,-4.2529891,"{""man_made"": ""pier""}"
532146590,Water Pier,57.1491324,-7.2984982,"{""floating"": ""yes"", ""man_made"": ""pier"", ""mooring"": ""yes""}"
28724732,Water Pier,51.95772,1.3466004,"{""access"": ""no"", ""description"": ""Unsafe and disused. Access is disallowed."", ""floating"": ""no"", ""lit"": ""no"", ""man_made"": ""pier"", ""name"": ""Felixstowe Pier""}"
33393953,Water Pier,51.8363314,0.9945415,"{""access"": ""private"", ""highway"": ""footway"", ""man_made"": ""pier""}"
622083944,Water Pier,56.5342085,-2.8042837,"{""man_made"": ""pier""}"
411460189,Water Pier,51.4849477,-0.3128669,"{""man_made"": ""pier""}"
1171913513,Water Pier,50.8460282,-0.9329802,"{""man_made"": ""pier""}"
289339358,Water Pier,51.0170395,-3.1048675,"{""man_made"": ""pier""}"
489244105,Water Pier,56.0959113,-4.9882723,"{""man_made"": ""pier""}"
236137701,Water Pier,52.5396613,-0.7439261,"{""man_made"": ""pier""}"
199982579,Water Pier,55.6167131,-2.3883611,"{""man_made"": ""pier""}"
475235373,Water Pier,50.7176112,-1.2873427,"{""man_made"": ""pier""}"
394994226,Water Pier,55.949856,-4.4684617,"{""man_made"": ""pier""}"
123957385,Water Pier,55.9095179,-4.8052925,"{""man_made"": ""pier""}"
1324636140,Water Pier,51.5468375,0.0853836,"{""floating"": ""yes"", ""man_made"": ""pier""}"
183691367,Water Pier,52.0344532,1.1517866,"{""man_made"": ""pier""}"
1458834473,Water Pier,51.9957026,1.2684966,"{""man_made"": ""pier""}"
286808362,Water Pier,53.0930907,-3.5403959,"{""floating"": ""yes"", ""man_made"": ""pier""}"
189613200,Water Pier,56.0203225,-3.7565169,"{""man_made"": ""pier"", ""source"": ""Bing""}"
992801264,Water Pier,53.8639584,-2.9774893,"{""man_made"": ""pier""}"
119208305,Water Pier,50.7001302,-3.5133739,"{""man_made"": ""pier""}"
942707962,Water Pier,50.9615333,-1.4950806,"{""man_made"": ""pier""}"
1472843260,Water Pier,56.5561706,-2.5839967,"{""floating"": ""yes"", ""man_made"": ""pier""}"
111720954,Water Pier,56.0333916,-3.5286659,"{""man_made"": ""pier""}"
